Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vn52;vn;;ТП-217 ввод с РП-3 Л-82-4 (Ладва-Ветка);true;11;0;0;1;0;1;true;ВН-52 Включен;true;ВН-52 Выключен;;;0;0;0;;0;0
vn53;vn;;ТП-198 ввод с ТП-125 Л-18П-2 (п.Чална) (ЗН);true;11;0;0;1;0;1;true;ВН-53 Включен;true;ВН-53 Выключен;;;0;0;0;;0;0
vn54;vn;;ТП-198 вывод на ТП-133, 195 (п.Чална) (ЗН);true;11;0;0;1;0;1;true;ВН-54 Включен;true;ВН-54 Выключен;;;0;0;0;;0;0
vn55;vn;;ТП-133 ввод с Л-18П-9;true;11;0;0;1;0;1;true;ВН-55 Включен;true;ВН-55 Выключен;;;0;0;0;;0;0
vn56;vn;;ТП-133 вывод в сторону ТП-134 Л-18П-2;true;11;0;0;1;0;1;true;ВН-56 Включен;true;ВН-56 Выключен;;;0;0;0;;0;0
vn57;vn;;ТП-104 ввод с ТП-102 Л-21-12 (ЗН);true;11;0;0;1;0;1;true;ВН-57 Включен;true;ВН-57 Выключен;;;0;0;0;;0;0
vn58;vn;;ТП-7 ввод от Р-57 ЮКЭС (Птицефабрика);true;11;0;0;1;0;1;true;ВН-58 Включен;true;ВН-58 Выключен;;;0;0;0;;0;0
vn59;vn;;ТП-7 ввод от Р-52 ЮКЭС (Птицефабрика);true;11;0;0;1;0;1;true;ВН-59 Включен;true;ВН-59 Выключен;;;0;0;0;;0;0
vn60;vn;;ТП-37 ввод с Л-18П-3 со стороны ТП-123 (д.Верховье) (ЗН);true;11;0;0;1;0;1;true;ВН-60 Включен;true;ВН-60 Выключен;;;0;0;0;;0;0
vn61;vn;;ТП-37 вывод в сторону ВС-27, ТП-28 (д.Верховье) (ЗН);true;11;0;0;1;0;1;true;ВН-61 Включен;true;ВН-61 Выключен;;;0;0;0;;0;0
vn62;vn;;ТП-111 ввод с Л-18П-9 от П/ст 18П (п.Чална);true;11;0;0;1;0;1;true;ВН-62 Включен;true;ВН-62 Выключен;;;0;0;0;;0;0
vn63;vn;;ТП-111 вывод в сторону ТП-126 (п.Чална);true;11;0;0;1;0;1;true;ВН-63 Включен;true;ВН-63 Выключен;;;0;0;0;;0;0
vn64;vn;;ТП-134 ввод с Л-18П-2 от ТП-195;true;11;0;0;1;0;1;true;ВН-64 Включен;true;ВН-64 Выключен;;;0;0;0;;0;0
vn65;vn;;ТП-133 вывод на Л-18П-9 к ТП-135;true;11;0;0;1;0;1;true;ВН-65 Включен;true;ВН-65 Выключен;;;0;0;0;;0;0
vn66;vn;;ТП-127 ввод с Л-18П-9 от ТП-126  (п.Чална);true;11;0;0;1;0;1;true;ВН-66 Включен;true;ВН-66 Выключен;;;0;0;0;;0;0
vn67;vn;;ТП-127 вывод на Л-18П-9 к ТП-138 и ТП-129 (п.Чална);true;11;0;0;1;0;1;true;ВН-67 Включен;true;ВН-67 Выключен;;;0;0;0;;0;0
vn68;vn;;ТП-127 вывод на Л-18П-9 резерв (п.Чална);true;11;0;0;1;0;1;true;ВН-68 Включен;true;ВН-68 Выключен;;;0;0;0;;0;0
vn69;vn;;ТП-100 вывод на ТП-74 Л-82-3 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-69 Включен;true;ВН-69 Выключен;;;0;0;0;;0;0
vn70;vn;;ТП-100 ввод с ВС-29 Л-82-3 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-70 Включен;true;ВН-70 Выключен;;;0;0;0;;0;0
vn71;vn;;ТП-168 ввод Л-5-27 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-71 Включен;true;ВН-71 Выключен;;;0;0;0;;0;0
vn72;vn;;ТП-168 ввод Л-5-27 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-72 Включен;true;ВН-72 Выключен;;;0;0;0;;0;0
vn73;vn;;ТП-168 вывод на ТП-163 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-73 Включен;true;ВН-73 Выключен;;;0;0;0;;0;0
vn74;vn;;ТП-352 ввод с Л-5-27 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-74 Включен;true;ВН-74 Выключен;;;0;0;0;;0;0
vn75;vn;;ТП-352 ввод с Л-5-27 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-75 Включен;true;ВН-75 Выключен;;;0;0;0;;0;0
vn76;vn;;ТП-120 ввод КЛ с РП-2 (г-н Бесовец);true;11;0;0;1;0;1;true;ВН-76 Включен;true;ВН-76 Выключен;;;0;0;0;;0;0
vn77;vn;;ТП-39 ввод с Л-21-7 от П/ст 21 (п.Шуя);true;11;0;0;1;0;1;true;ВН-77 Включен;true;ВН-77 Выключен;;;0;0;0;;0;0
vn78;vn;;ТП-61 ввод с Л-82-11 (п.Ладва);true;11;0;0;1;0;1;true;ВН-78 Включен;true;ВН-78 Выключен;;;0;0;0;;0;0
vn79;vn;;ТП-375 вывод на ТП-376 (Нефтебаза);true;11;0;0;1;0;1;true;ВН-79 Включен;true;ВН-79 Выключен;;;0;0;0;;0;0
vn80;vn;;ТП-39 вывод с Л-21-7 к ТП-18 (п.Шуя);true;11;0;0;1;0;1;true;ВН-80 Включен;true;ВН-80 Выключен;;;0;0;0;;0;0
vn81;vn;;ТП-185 с КЛ-52П-12 от ТП-187 (п.Мелиоративный) (ЗН);true;11;0;0;1;0;1;true;ВН-81 Включен;true;ВН-81 Выключен;;;0;0;0;;0;0
vn82;vn;;ТП-185 ввод КЛ-52П-2 от ТП-187 (п.Мелиоративный) (ЗН);true;11;0;0;1;0;1;true;ВН-82 Включен;true;ВН-82 Выключен;;;0;0;0;;0;0
vn83;vn;;ТП-126 ввод с Л-18П-9 (п.Чална) (ЗН);true;11;0;0;1;0;1;true;ВН-83 Включен;true;ВН-83 Выключен;;;0;0;0;;0;0
vn84;vn;;ТП-126 вывод Л-18П-9 на ВС-2 и ТП-127 (п.Чална) (ЗН);true;11;0;0;1;0;1;true;ВН-84 Включен;true;ВН-84 Выключен;;;0;0;0;;0;0
vn85;vn;;ТП-127 ввод с Л-18П-2 (п.Чална) (ЗН);true;11;0;0;1;0;1;true;ВН-85 Включен;true;ВН-85 Выключен;;;0;0;0;;0;0
vn86;vn;; (ЗН);true;11;0;0;1;0;1;true;ВН-86 Включен;true;ВН-86 Выключен;;;0;0;0;;0;0
vn87;vn;;ТП-357 ввод с Л-5-19 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-87 Включен;true;ВН-87 Выключен;;;0;0;0;;0;0
vn88;vn;;ТП-357 ввод с Л-5-27 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-88 Включен;true;ВН-88 Выключен;;;0;0;0;;0;0
