Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;Val;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vn79gr;vn;ВН-79;ТП-375 вывод на ТП-376 (Нефтебаза);false;11;0;0;1;0;1;true;ВН-79 Заземлен;true;ВН-79 Не заземлен;0;;0;0;0;0;0;3
vn80gr;vn;ВН-80;ТП-39 вывод с Л-21-7 к ТП-18 (п.Шуя);false;11;0;0;1;0;1;true;ВН-80 Заземлен;true;ВН-80 Не заземлен;0;;0;0;0;0;0;3
vn81gr;vn;ВН-81;ТП-185 с КЛ-52П-12 от ТП-187 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-81 Заземлен;true;ВН-81 Не заземлен;0;;0;0;0;0;0;3
vn82gr;vn;ВН-82;ТП-185 ввод КЛ-52П-2 от ТП-187 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-82 Заземлен;true;ВН-82 Не заземлен;0;;0;0;0;0;0;3
vn83gr;vn;ВН-83;ТП-126 ввод с Л-18П-9 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-83 Заземлен;true;ВН-83 Не заземлен;0;;0;0;0;0;0;3
vn84gr;vn;ВН-84;ТП-126 вывод Л-18П-9 на ВС-2 и ТП-127 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-84 Заземлен;true;ВН-84 Не заземлен;0;;0;0;0;0;0;3
vn85gr;vn;ВН-85;ТП-127 ввод с Л-18П-2 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-85 Заземлен;true;ВН-85 Не заземлен;0;;0;0;0;0;0;3
vn86gr;vn;ВН-86;(ЗН);false;11;0;0;1;0;1;true;ВН-86 Заземлен;true;ВН-86 Не заземлен;0;;0;0;0;0;0;3
vn87gr;vn;ВН-87;ТП-357 ввод с Л-5-19 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-87 Заземлен;true;ВН-87 Не заземлен;0;;0;0;0;0;0;3
vn88gr;vn;ВН-88;ТП-357 ввод с Л-5-27 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-88 Заземлен;true;ВН-88 Не заземлен;0;;0;0;0;0;0;3
vn89gr;vn;ВН-89;ТП-48 ввод с Л-22П-13 (с.Деревянное) (ЗН);false;11;0;0;1;0;1;true;ВН-89 Заземлен;true;ВН-89 Не заземлен;0;;0;0;0;0;0;3
vn90gr;vn;ВН-90;ТП-48 ввод с Л-5-17 (с.Деревянное);false;11;0;0;1;0;1;true;ВН-90 Заземлен;true;ВН-90 Не заземлен;0;;0;0;0;0;0;3
vn91gr;vn;ВН-91;;false;11;0;0;1;0;1;true;ВН-91 Заземлен;true;ВН-91 Не заземлен;0;;0;0;0;0;0;3
vn92gr;vn;ВН-92;ТП-28 ввод со стороны ТП-29 (д.Шуйская Чупа) (ЗН);false;11;0;0;1;0;1;true;ВН-92 Заземлен;true;ВН-92 Не заземлен;0;;0;0;0;0;0;3
vn93gr;vn;ВН-93;ТП-28 ввод с Л-18П-3 от ТП-37 (д.Шуйская Чупа) (ЗН);false;11;0;0;1;0;1;true;ВН-93 Заземлен;true;ВН-93 Не заземлен;0;;0;0;0;0;0;3
vn94gr;vn;ВН-94;ТП-324 ввод с Л-18П-2;false;11;0;0;1;0;1;true;ВН-94 Заземлен;true;ВН-94 Не заземлен;0;;0;0;0;0;0;3
vn95gr;vn;ВН-95;ТП-324 ввод с Л-18П-2 КТП-119;false;11;0;0;1;0;1;true;ВН-95 Заземлен;true;ВН-95 Не заземлен;0;;0;0;0;0;0;3
vn96gr;vn;ВН-96;ТП-24 ввод с Л-2П-15 от ТП-22 (т/б Косалма);false;11;0;0;1;0;1;true;ВН-96 Заземлен;true;ВН-96 Не заземлен;0;;0;0;0;0;0;3
vn97gr;vn;ВН-97;ТП-24 ввод с Л-2П-15 от ВС-11 (т/б Косалма);false;11;0;0;1;0;1;true;ВН-97 Заземлен;true;ВН-97 Не заземлен;0;;0;0;0;0;0;3
vn98gr;vn;ВН-98;Л-21-7 между ТП-33 и ТП-212 (за ст.Шуйская);false;11;0;0;1;0;1;true;ВН-98 Заземлен;true;ВН-98 Не заземлен;0;;0;0;0;0;0;3
vn99gr;vn;ВН-99;ТП-185 вывод на ТП-186 Л-52П-12 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-99 Заземлен;true;ВН-99 Не заземлен;0;;0;0;0;0;0;3
vn100gr;vn;ВН-100;ТП-185 вывод на КЛ ТП-186 Л-52П-2 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-100 Заземлен;true;ВН-100 Не заземлен;0;;0;0;0;0;0;3
vn101gr;vn;ВН-101;ТП-186 ввод с ТП-185 Л-52П-12 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-101 Заземлен;true;ВН-101 Не заземлен;0;;0;0;0;0;0;3
vn102gr;vn;ВН-102;ТП-186 ввод с ТП-185 Л-52П-2 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-102 Заземлен;true;ВН-102 Не заземлен;0;;0;0;0;0;0;3
vn103gr;vn;ВН-103;ТП-41 вывод с ТП-2 Л-5-17 (с.Деревянное);false;11;0;0;1;0;1;true;ВН-103 Заземлен;true;ВН-103 Не заземлен;0;;0;0;0;0;0;3
vn104gr;vn;ВН-104;ТП-117 ввод с ТП-120 Л-18П-3 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-104 Заземлен;true;ВН-104 Не заземлен;0;;0;0;0;0;0;3
vn105gr;vn;ВН-105;ТП-375 вывод на ТП-378 (Нефтебаза);false;11;0;0;1;0;1;true;ВН-105 Заземлен;true;ВН-105 Не заземлен;0;;0;0;0;0;0;3
vn106gr;vn;ВН-106;ТП-43 ввод с ТП-48 Л-22П-13 (с.Деревянное) (ЗН);false;11;0;0;1;0;1;true;ВН-106 Заземлен;true;ВН-106 Не заземлен;0;;0;0;0;0;0;3
vn107gr;vn;ВН-107;ТП-43 ввод с ТП-2 Л-5-17 (с.Деревянное) (ЗН);false;11;0;0;1;0;1;true;ВН-107 Заземлен;true;ВН-107 Не заземлен;0;;0;0;0;0;0;3
vn108gr;vn;ВН-108;ТП-125 ввод с Л-18П-2 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-108 Заземлен;true;ВН-108 Не заземлен;0;;0;0;0;0;0;3
vn109gr;vn;ВН-109;ТП-125 вывод Л-18П-2 к ТП-196, ВС-2 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-109 Заземлен;true;ВН-109 Не заземлен;0;;0;0;0;0;0;3
vn110gr;vn;ВН-110;ТП-50 ввод с Л-38П-2 (Лососинное) (ЗН);false;11;0;0;1;0;1;true;ВН-110 Заземлен;true;ВН-110 Не заземлен;0;;0;0;0;0;0;3
vn111gr;vn;ВН-111;ТП-50 ввод с Л-38П-1 (Лососинное) (ЗН);false;11;0;0;1;0;1;true;ВН-111 Заземлен;true;ВН-111 Не заземлен;0;;0;0;0;0;0;3
vn112gr;vn;ВН-112;ТП-57 ввод с Л-82-11 от ТП-61 (п.Ладва);false;11;0;0;1;0;1;true;ВН-112 Заземлен;true;ВН-112 Не заземлен;0;;0;0;0;0;0;3
vn113gr;vn;ВН-113;ТП-57 вывод с Л-82-11 на ТП-66 (п.Ладва);false;11;0;0;1;0;1;true;ВН-113 Заземлен;true;ВН-113 Не заземлен;0;;0;0;0;0;0;3
vn114gr;vn;ВН-114;ТП-66 ввод  Л-82-11 с ТП-57 (п.Ладва);false;11;0;0;1;0;1;true;ВН-114 Заземлен;true;ВН-114 Не заземлен;0;;0;0;0;0;0;3
vn115gr;vn;ВН-115;ТП-66 вывод Л-82-11 в сторону ТП-60 и ТП-68 (п.Ладва);false;11;0;0;1;0;1;true;ВН-115 Заземлен;true;ВН-115 Не заземлен;0;;0;0;0;0;0;3
vn116gr;vn;ВН-116;РП-10 кВ ''Котельная'' ввод с ТП-185 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-116 Заземлен;true;ВН-116 Не заземлен;0;;0;0;0;0;0;3
vn117gr;vn;ВН-117;РП-10 кВ ''Котельная'' ввод Л-52П-13 от П/ст 52П (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-117 Заземлен;true;ВН-117 Не заземлен;0;;0;0;0;0;0;3
vn118gr;vn;ВН-118;ТП-185 вывод на РП-10 кВ ''Котельная'' (п.Мелиоративный);false;11;0;0;1;0;1;true;ВН-118 Заземлен;true;ВН-118 Не заземлен;0;;0;0;0;0;0;3
vn119gr;vn;ВН-119;ТП-191 вывод на ТП-186 (п.Мелиоративный);false;11;0;0;1;0;1;true;ВН-119 Заземлен;true;ВН-119 Не заземлен;0;;0;0;0;0;0;3
vn120gr;vn;ВН-120;ТП-191 вывод на ТП-189 (п.Мелиоративный);false;11;0;0;1;0;1;true;ВН-120 Заземлен;true;ВН-120 Не заземлен;0;;0;0;0;0;0;3
vn121gr;vn;ВН-121;ТП-311 ввод на ВН-123 ТП-312 Л-82-3 (п.Ладва);false;11;0;0;1;0;1;true;ВН-121 Заземлен;true;ВН-121 Не заземлен;0;;0;0;0;0;0;3
vn122gr;vn;ВН-122;ТП-311 РМД-1 ввод с Л-82-3 (п.Ладва);false;11;0;0;1;0;1;true;ВН-122 Заземлен;true;ВН-122 Не заземлен;0;;0;0;0;0;0;3
vn123gr;vn;ВН-123;ТП-312 РМД-2 вывод на ВН-121 ТП-311 (п.Ладва);false;11;0;0;1;0;1;true;ВН-123 Заземлен;true;ВН-123 Не заземлен;0;;0;0;0;0;0;3
vn124gr;vn;ВН-124;ТП-312 РМД-2 вывод на Л-82-3 на ТП-100 (п.Ладва);false;11;0;0;1;0;1;true;ВН-124 Заземлен;true;ВН-124 Не заземлен;0;;0;0;0;0;0;3
vn125gr;vn;ВН-125;ТП-209 ввод Л-22П-1 с ТП-77 (д.Падозеро);false;11;0;0;1;0;1;true;ВН-125 Заземлен;true;ВН-125 Не заземлен;0;;0;0;0;0;0;3
vn126gr;vn;ВН-126;ТП-209 Л-22П-1 ТП-80;false;11;0;0;1;0;1;true;ВН-126 Заземлен;true;ВН-126 Не заземлен;0;;0;0;0;0;0;3
vn127gr;vn;ВН-127;ТП-58 ввод Л-38П-1 от ТП-50 с ВН-111 (Лососинное) (ЗН);false;11;0;0;1;0;1;true;ВН-127 Заземлен;true;ВН-127 Не заземлен;0;;0;0;0;0;0;3
vn128gr;vn;ВН-128;ТП-58 ввод Л-38П-2 от ТП-50 с ВН-110 (Лососинное) (ЗН);false;11;0;0;1;0;1;true;ВН-128 Заземлен;true;ВН-128 Не заземлен;0;;0;0;0;0;0;3
vn129gr;vn;ВН-129;ТП-80 ввод Л-22П-1 от ТП-209 (Пухта);false;11;0;0;1;0;1;true;ВН-129 Заземлен;true;ВН-129 Не заземлен;0;;0;0;0;0;0;3
vn130gr;vn;ВН-130;ТП-80 вывод Л-22П-1 к ТП-72 (Пухта);false;11;0;0;1;0;1;true;ВН-130 Заземлен;true;ВН-130 Не заземлен;0;;0;0;0;0;0;3
vn131gr;vn;ВН-131;ТП-129 ввод Л-18П-9 с ТП-127 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-131 Заземлен;true;ВН-131 Не заземлен;0;;0;0;0;0;0;3
vn132gr;vn;ВН-132;ТП-129 вывод Л-18П-9 к ТП-130 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-132 Заземлен;true;ВН-132 Не заземлен;0;;0;0;0;0;0;3
vn133gr;vn;ВН-133;ТП-112 ввод Л-18П-2;false;11;0;0;1;0;1;true;ВН-133 Заземлен;true;ВН-133 Не заземлен;0;;0;0;0;0;0;3
vn134gr;vn;ВН-134;ТП-112 вывод Л-18П-2 к ТП-113;false;11;0;0;1;0;1;true;ВН-134 Заземлен;true;ВН-134 Не заземлен;0;;0;0;0;0;0;3
vn135gr;vn;ВН-135;РП-10 кВ ''Котельная'' вывод на ТП-173 Т-2 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-135 Заземлен;true;ВН-135 Не заземлен;0;;0;0;0;0;0;3
vn136gr;vn;ВН-136;РП-10 кВ ''Котельная'' вывод на ТП-173 Т-1 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-136 Заземлен;true;ВН-136 Не заземлен;0;;0;0;0;0;0;3
vn137gr;vn;ВН-137;ТП-187 ввод с Л-52П-2 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-137 Заземлен;true;ВН-137 Не заземлен;0;;0;0;0;0;0;3
vn138gr;vn;ВН-138;ТП-187 ввод с Л-52П-12 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-138 Заземлен;true;ВН-138 Не заземлен;0;;0;0;0;0;0;3
vn139gr;vn;ВН-139;ТП-187 вывод Л-52П-12 к ТП-183 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-139 Заземлен;true;ВН-139 Не заземлен;0;;0;0;0;0;0;3
vn140gr;vn;ВН-140;ВН-140;false;11;0;0;1;0;1;true;ВН-140 Заземлен;true;ВН-140 Не заземлен;0;;0;0;0;0;0;3
vn141gr;vn;ВН-141;ТП-83 ввод Л-6-2 (п.Пай);false;11;0;0;1;0;1;true;ВН-141 Заземлен;true;ВН-141 Не заземлен;0;;0;0;0;0;0;3
vn142gr;vn;ВН-142;ТП-83 ввод Л-6-2 резерв (п.Пай);false;11;0;0;1;0;1;true;ВН-142 Заземлен;true;ВН-142 Не заземлен;0;;0;0;0;0;0;3
vn143gr;vn;ВН-143;ТП-94 ввод с Л-82-4 от ТП-93 (п.Ладва-Ветка);false;11;0;0;1;0;1;true;ВН-143 Заземлен;true;ВН-143 Не заземлен;0;;0;0;0;0;0;3
vn144gr;vn;ВН-144;ТП-94 вывод Л-82-4 к ТП-217 и ВС-13 (п.Ладва-Ветка);false;11;0;0;1;0;1;true;ВН-144 Заземлен;true;ВН-144 Не заземлен;0;;0;0;0;0;0;3
vn145gr;vn;ВН-145;ТП-60 ввод Л-82-11 от ТП-66 (п.Ладва);false;11;0;0;1;0;1;true;ВН-145 Заземлен;true;ВН-145 Не заземлен;0;;0;0;0;0;0;3
vn146gr;vn;ВН-146;ТП-60 ввод Л-82-3 от ТП-70 (п.Ладва);false;11;0;0;1;0;1;true;ВН-146 Заземлен;true;ВН-146 Не заземлен;0;;0;0;0;0;0;3
vn147gr;vn;ВН-147;ТП-44 ввод Л-46П-19 от ТП-48 (с.Деревянное);false;11;0;0;1;0;1;true;ВН-147 Заземлен;true;ВН-147 Не заземлен;0;;0;0;0;0;0;3
vn148gr;vn;ВН-148;ТП-44 вывод Л-46П-19 от ТП-45 (с.Деревянное);false;11;0;0;1;0;1;true;ВН-148 Заземлен;true;ВН-148 Не заземлен;0;;0;0;0;0;0;3
vn149gr;vn;ВН-149;ВН-149;false;11;0;0;1;0;1;true;ВН-149 Заземлен;true;ВН-149 Не заземлен;0;;0;0;0;0;0;3
vn150gr;vn;ВН-150;ТП-189 ввод Л-52П-5 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-150 Заземлен;true;ВН-150 Не заземлен;0;;0;0;0;0;0;3
vn151gr;vn;ВН-151;ТП-189 вывод Л-52П-5 к ТП-191 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-151 Заземлен;true;ВН-151 Не заземлен;0;;0;0;0;0;0;3
vn152gr;vn;ВН-152;ТП-186 вывод к ТП-245 (п.Мелиоративный);false;11;0;0;1;0;1;true;ВН-152 Заземлен;true;ВН-152 Не заземлен;0;;0;0;0;0;0;3
vn153gr;vn;ВН-153;ТП-186 вывод к ТП-244 (п.Мелиоративный);false;11;0;0;1;0;1;true;ВН-153 Заземлен;true;ВН-153 Не заземлен;0;;0;0;0;0;0;3
vn154gr;vn;ВН-154;ТП-77 ввод с Л-22П-1 (п.Падозеро);false;11;0;0;1;0;1;true;ВН-154 Заземлен;true;ВН-154 Не заземлен;0;;0;0;0;0;0;3
vn155gr;vn;ВН-155;ТП-77 вывод с Л-22П-1 к ТП-209 (п.Падозеро);false;11;0;0;1;0;1;true;ВН-155 Заземлен;true;ВН-155 Не заземлен;0;;0;0;0;0;0;3
vn156gr;vn;ВН-156;ТП-7 вывод КЛ на ТП-8 ВН-159 (п.Птицефабрика);false;11;0;0;1;0;1;true;ВН-156 Заземлен;true;ВН-156 Не заземлен;0;;0;0;0;0;0;3
vn157gr;vn;ВН-157;ТП-7 вывод КЛ на ТП-8 ВН-158 (п.Птицефабрика);false;11;0;0;1;0;1;true;ВН-157 Заземлен;true;ВН-157 Не заземлен;0;;0;0;0;0;0;3
vn158gr;vn;ВН-158;ТП-8 ввод КЛ от ТП-7 ВН-157 (п.Птицефабрика);false;11;0;0;1;0;1;true;ВН-158 Заземлен;true;ВН-158 Не заземлен;0;;0;0;0;0;0;3
vn159gr;vn;ВН-159;ТП-8 ввод КЛ от ТП-7 ВН-156 (п.Птицефабрика);false;11;0;0;1;0;1;true;ВН-159 Заземлен;true;ВН-159 Не заземлен;0;;0;0;0;0;0;3
vn160gr;vn;ВН-160;ТП-2 ввод Л-5-17 от ТП-41 (с.Деревянное) (ЗН);false;11;0;0;1;0;1;true;ВН-160 Заземлен;true;ВН-160 Не заземлен;0;;0;0;0;0;0;3
vn161gr;vn;ВН-161;ТП-2 вывод Л-5-17 к ТП-43 (с.Деревянное) (ЗН);false;11;0;0;1;0;1;true;ВН-161 Заземлен;true;ВН-161 Не заземлен;0;;0;0;0;0;0;3
vn162gr;vn;ВН-162;ТП-246 вывод Л-18П-3 к ТП-123 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-162 Заземлен;true;ВН-162 Не заземлен;0;;0;0;0;0;0;3
vn163gr;vn;ВН-163;ТП-266 ввод Л-18П-3 к ТП-120 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-163 Заземлен;true;ВН-163 Не заземлен;0;;0;0;0;0;0;3
vn164gr;vn;ВН-164;ТП-266 ввод КЛ с РП-2 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-164 Заземлен;true;ВН-164 Не заземлен;0;;0;0;0;0;0;3
vn165gr;vn;ВН-165;ТП-400 ввод КЛ от Л-82-10;false;11;0;0;1;0;1;true;ВН-165 Заземлен;true;ВН-165 Не заземлен;0;;0;0;0;0;0;3
vn166gr;vn;ВН-166;ТП-400 ввод КЛ от Л-82-10;false;11;0;0;1;0;1;true;ВН-166 Заземлен;true;ВН-166 Не заземлен;0;;0;0;0;0;0;3
vn167gr;vn;ВН-167;ТП-400 секционный;false;11;0;0;1;0;1;true;ВН-167 Заземлен;true;ВН-167 Не заземлен;0;;0;0;0;0;0;3
vn168gr;vn;ВН-168;Л-82-4 РП-3 в сторону к ВС-13;false;11;0;0;1;0;1;true;ВН-168 Заземлен;true;ВН-168 Не заземлен;0;;0;0;0;0;0;3
vn169gr;vn;ВН-169;Л-82-4 РП-3 в сторону к ТП-94;false;11;0;0;1;0;1;true;ВН-169 Заземлен;true;ВН-169 Не заземлен;0;;0;0;0;0;0;3
vn170gr;vn;ВН-170;Л-82-4 РП-3 в сторону к ТП-338;false;11;0;0;1;0;1;true;ВН-170 Заземлен;true;ВН-170 Не заземлен;0;;0;0;0;0;0;3
vn171gr;vn;ВН-171;Л-82-4 РП-3 в сторону к ТП-217;false;11;0;0;1;0;1;true;ВН-171 Заземлен;true;ВН-171 Не заземлен;0;;0;0;0;0;0;3
vn172gr;vn;ВН-172;Л-82-4 РП-3 в сторону к ТП-217;false;11;0;0;1;0;1;true;ВН-172 Заземлен;true;ВН-172 Не заземлен;0;;0;0;0;0;0;3
vn1kgr;vn;ВН-1К;ТП-6К ввод КЛ от ТП-2К;false;11;0;0;1;0;1;true;ВН-1К Заземлен;true;ВН-1К Не заземлен;0;;0;0;0;0;0;3
vn2kgr;vn;ВН-2К;ТП-6К ввод КЛ от ТП-3К;false;11;0;0;1;0;1;true;ВН-2К Заземлен;true;ВН-2К Не заземлен;0;;0;0;0;0;0;3
vn3kgr;vn;ВН-3К;ТП-3К ввод КЛ от ТП-2К;false;11;0;0;1;0;1;true;ВН-3К Заземлен;true;ВН-3К Не заземлен;0;;0;0;0;0;0;3
vn4kgr;vn;ВН-4К;ТП-3К ввод КЛ от ТП-6К;false;11;0;0;1;0;1;true;ВН-4К Заземлен;true;ВН-4К Не заземлен;0;;0;0;0;0;0;3
vn173gr;vn;ВН-173;Л-46П-19 ввод на ТП-159;false;11;0;0;1;0;1;true;ВН-173 Заземлен;true;ВН-173 Не заземлен;0;;0;0;0;0;0;3
vn174gr;vn;ВН-174;Л-46П-19 вывод с ТП-159;false;11;0;0;1;0;1;true;ВН-174 Заземлен;true;ВН-174 Не заземлен;0;;0;0;0;0;0;3
vn175gr;vn;ВН-175;Л-46П-19 ввод на ТП-160;false;11;0;0;1;0;1;true;ВН-175 Заземлен;true;ВН-175 Не заземлен;0;;0;0;0;0;0;3
vn176gr;vn;ВН-176;Л-46П-19 вывод с ТП-160;false;11;0;0;1;0;1;true;ВН-176 Заземлен;true;ВН-176 Не заземлен;0;;0;0;0;0;0;3
vn177gr;vn;ВН-177;Л-23-18 ввод на ТП-202;false;11;0;0;1;0;1;true;ВН-177 Заземлен;true;ВН-177 Не заземлен;0;;0;0;0;0;0;3
vn178gr;vn;ВН-178;Л-23-18 вывод с ТП-202;false;11;0;0;1;0;1;true;ВН-178 Заземлен;true;ВН-178 Не заземлен;0;;0;0;0;0;0;3
vn179gr;vn;ВН-179;Л-5-19, п. Деревянка в сторону Орзеги;false;11;0;0;1;0;1;true;ВН-179 Заземлен;true;ВН-179 Не заземлен;0;;0;0;0;0;0;3
vn1sh;vn;ВН-1;ТП-374 ввод с Л-46П-20 (нефтебаза);false;11;0;0;1;0;1;true;ВН-1 Зашунтирован;true;ВН-1 Не зашунтирован;0;;0;0;0;0;0;3
vn2sh;vn;ВН-2;ТП-357 ввод с Л-5-28 (ст.Деревянка);false;11;0;0;1;0;1;true;ВН-2 Зашунтирован;true;ВН-2 Не зашунтирован;0;;0;0;0;0;0;3
vn3sh;vn;ВН-3;ТП-192 КЛ-10 кВ на РП-614 КОС (Южная Промзона);false;11;0;0;1;0;1;true;ВН-3 Зашунтирован;true;ВН-3 Не зашунтирован;0;;0;0;0;0;0;3
vn4sh;vn;ВН-4;Секционный между ТП-229 и ТП-230 Л-18П-13 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-4 Зашунтирован;true;ВН-4 Не зашунтирован;0;;0;0;0;0;0;3
vn5sh;vn;ВН-5;ТП-124 ввод в сторону ТП-230 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-5 Зашунтирован;true;ВН-5 Не зашунтирован;0;;0;0;0;0;0;3
vn6sh;vn;ВН-6;ТП-135 ввод Л-18П-2 (п.Чална);false;11;0;0;1;0;1;true;ВН-6 Зашунтирован;true;ВН-6 Не зашунтирован;0;;0;0;0;0;0;3
vn7sh;vn;ВН-7;ТП-135 вывод в сторону Падозеро (п.Чална);false;11;0;0;1;0;1;true;ВН-7 Зашунтирован;true;ВН-7 Не зашунтирован;0;;0;0;0;0;0;3
vn8sh;vn;ВН-8;ТП-18 ввод с Л-21-14 (ст.Шуйская) (ЗН);false;11;0;0;1;0;1;true;ВН-8 Зашунтирован;true;ВН-8 Не зашунтирован;0;;0;0;0;0;0;3
vn9sh;vn;ВН-9;ТП-18 вывод на ТП-19 (ст.Шуйская) (ЗН);false;11;0;0;1;0;1;true;ВН-9 Зашунтирован;true;ВН-9 Не зашунтирован;0;;0;0;0;0;0;3
vn10sh;vn;ВН-10;ТП-19 ввод с Л-21-14 (ст.Шуйская);false;11;0;0;1;0;1;true;ВН-10 Зашунтирован;true;ВН-10 Не зашунтирован;0;;0;0;0;0;0;3
vn11sh;vn;ВН-11;ТП-19 вывод на ТП-20 и ВС-6 (ст.Шуйская);false;11;0;0;1;0;1;true;ВН-11 Зашунтирован;true;ВН-11 Не зашунтирован;0;;0;0;0;0;0;3
vn12sh;vn;ВН-12;ТП-374 ввод Л-79-18 (Южная Промзона);false;11;0;0;1;0;1;true;ВН-12 Зашунтирован;true;ВН-12 Не зашунтирован;0;;0;0;0;0;0;3
vn13sh;vn;ВН-13;ТП-375 вывод на ТП-374 2 секция шин (Нефтебаза);false;11;0;0;1;0;1;true;ВН-13 Зашунтирован;true;ВН-13 Не зашунтирован;0;;0;0;0;0;0;3
vn14sh;vn;ВН-14;ТП-120 вывод на ТП-350 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-14 Зашунтирован;true;ВН-14 Не зашунтирован;0;;0;0;0;0;0;3
vn15sh;vn;ВН-15;ТП-120 ввод с ТП-117 (1 зона) (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-15 Зашунтирован;true;ВН-15 Не зашунтирован;0;;0;0;0;0;0;3
vn16sh;vn;ВН-16;ТП-68 ввод с Л-82-11 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-16 Зашунтирован;true;ВН-16 Не зашунтирован;0;;0;0;0;0;0;3
vn17sh;vn;ВН-17;ТП-68 вывод на ТП-72 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-17 Зашунтирован;true;ВН-17 Не зашунтирован;0;;0;0;0;0;0;3
vn18sh;vn;ВН-18;ТП-72 ввод с ТП-68 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-18 Зашунтирован;true;ВН-18 Не зашунтирован;0;;0;0;0;0;0;3
vn19sh;vn;ВН-19;ТП-72 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-19 Зашунтирован;true;ВН-19 Не зашунтирован;0;;0;0;0;0;0;3
vn20sh;vn;ВН-20;ТП-375 ввод с ТП-374 1 секция шин (Нефтебаза);false;11;0;0;1;0;1;true;ВН-20 Зашунтирован;true;ВН-20 Не зашунтирован;0;;0;0;0;0;0;3
vn21sh;vn;ВН-21;ТП-374 вывод с 1 секции шин на ТП-375 Л-46П-20 (Нефтебаза);false;11;0;0;1;0;1;true;ВН-21 Зашунтирован;true;ВН-21 Не зашунтирован;0;;0;0;0;0;0;3
vn22sh;vn;ВН-22;ТП-123 вывод на ТП-38, ТП-37 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-22 Зашунтирован;true;ВН-22 Не зашунтирован;0;;0;0;0;0;0;3
vn23sh;vn;ВН-23;ТП-123 ввод с ТП-246 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-23 Зашунтирован;true;ВН-23 Не зашунтирован;0;;0;0;0;0;0;3
vn24sh;vn;ВН-24;ТП-120 вывод на ТП-246 (Школа) (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-24 Зашунтирован;true;ВН-24 Не зашунтирован;0;;0;0;0;0;0;3
vn25sh;vn;ВН-25;ТП-115 ввод с Л-18П-8 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-25 Зашунтирован;true;ВН-25 Не зашунтирован;0;;0;0;0;0;0;3
vn26sh;vn;ВН-26;ТП-115 вывод на ТП-116 ''Гексод'' (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-26 Зашунтирован;true;ВН-26 Не зашунтирован;0;;0;0;0;0;0;3
vn27sh;vn;ВН-27;ТП-116 ввод с ТП-115 Л-18П-8 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-27 Зашунтирован;true;ВН-27 Не зашунтирован;0;;0;0;0;0;0;3
