Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
tp48;tp;ТП-48;"с. Деревянное, ""КНХП Прионежский"". (Л-5-17; 2x630/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-48 Включена;true;ТП-48 Отключена;;;0;0;0;;0;0
tp49;tp;ТП-49;"д. Ужесельга, Волынцев (Л-46П-20; 100/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-49 Включена;true;ТП-49 Отключена;;;0;0;0;;0;0
tp50;tp;ТП-50;"м. Лососинное, п/л ""Искорка"" (Л-38П-2; 315/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-50 Включена;true;ТП-50 Отключена;;;0;0;0;;0;0
tp51;tp;ТП-51;"м. Лососинное, б/о Руский север (Л-38П-2; 160/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-51 Включена;true;ТП-51 Отключена;;;0;0;0;;0;0
tp52;tp;ТП-52;"м. Лососинное, б/о ""Типографии"" (Л-38П-2; 160/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-52 Включена;true;ТП-52 Отключена;;;0;0;0;;0;0
tp53;tp;ТП-53;"б/о Лососинное (Л-38П-2; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-53 Включена;true;ТП-53 Отключена;;;0;0;0;;0;0
tp54;tp;ТП-54;"д.Верховье фермерское хоз.Сосункевич  (Л-18П-3; 100/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-54 Включена;true;ТП-54 Отключена;;;0;0;0;;0;0
tp55;tp;ТП-55;"м.Хутор, Долонкинов (Л-46П-19; 250/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-55 Включена;true;ТП-55 Отключена;;;0;0;0;;0;0
tp56;tp;ТП-56;"п. Ладва, ул. Пролетарская (Л-82-11; 160/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-56 Включена;true;ТП-56 Отключена;;;0;0;0;;0;0
tp57;tp;ТП-57;"пос. Ладва ""Советская"" (Л-82-11; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-57 Включена;true;ТП-57 Отключена;;;0;0;0;;0;0
tp58;tp;ТП-58;"м. Лососинное, п/л ""Искорка"" (Л-38П-1; 400/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-58 Включена;true;ТП-58 Отключена;;;0;0;0;;0;0
tp59;tp;ТП-59;"пос. Ладва,""Борки"", коровники ООО ""Маяк"" (Л-82-11; 250/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-59 Включена;true;ТП-59 Отключена;;;0;0;0;;0;0
tp60;tp;ТП-60;"пос. Ладва,""Борки"", коровники ООО ""Маяк"" (Л-82-11; 400/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-60 Включена;true;ТП-60 Отключена;;;0;0;0;;0;0
tp61;tp;ТП-61;"пос. Ладва, дом-интернат (Л-82-11; 1х160/10+1х250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-61 Включена;true;ТП-61 Отключена;;;0;0;0;;0;0
tp62;tp;ТП-62;"пос. Ладва (Л-82-11; 160/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-62 Включена;true;ТП-62 Отключена;;;0;0;0;;0;0
tp63;tp;ТП-63;"пос. Ладва, ООО ""Маяк"" (Л-82-3; 400/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-63 Включена;true;ТП-63 Отключена;;;0;0;0;;0;0
tp64;tp;ТП-64;"пос. Ладва, совхоз, ООО ""Маяк"" (Л-82-3; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-64 Включена;true;ТП-64 Отключена;;;0;0;0;;0;0
tp65;tp;ТП-65;"пос. Ладва, СПТУ-3 (Л-82-3; 400/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-65 Включена;true;ТП-65 Отключена;;;0;0;0;;0;0
tp66;tp;ТП-66;"пос. Ладва, детский сад  (Л-82-11; 400/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-66 Включена;true;ТП-66 Отключена;;;0;0;0;;0;0
tp67;tp;ТП-67;"пос. Ладва, Совхоз (Л-82-11; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-67 Включена;true;ТП-67 Отключена;;;0;0;0;;0;0
tp68;tp;ТП-68;"пос. Ладва, ""Городская"" (Л-82-11; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-68 Включена;true;ТП-68 Отключена;;;0;0;0;;0;0
tp69;tp;ТП-69;"м. Пухта, СОТ ""Онежец"" (Л-22П-1; 160/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-69 Включена;true;ТП-69 Отключена;;;0;0;0;;0;0
tp70;tp;ТП-70;"пос. Ладва, ""Карская""  (Л-82-11; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-70 Включена;true;ТП-70 Отключена;;;0;0;0;;0;0
tp71;tp;ТП-71;"пос. Ладва, ""Комсомольская"" (Л-82-11; 160/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-71 Включена;true;ТП-71 Отключена;;;0;0;0;;0;0
tp72;tp;ТП-72;"пос. Ладва, ""Стройдвор"" (Л-82-11; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-72 Включена;true;ТП-72 Отключена;;;0;0;0;;0;0
tp73;tp;ТП-73;"пос. Ладва, ГОУ ПУ-3 (Л-82-3; 1х250/10+1х400/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-73 Включена;true;ТП-73 Отключена;;;0;0;0;;0;0
tp74;tp;ТП-74;"пос. Ладва, школа (Л-82-3; 400/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-74 Включена;true;ТП-74 Отключена;;;0;0;0;;0;0
tp75;tp;ТП-75;"пос. Заозерье, население (ЮКЭС) (Л-23-16; 400/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-75 Включена;true;ТП-75 Отключена;;;0;0;0;;0;0
tp76;tp;ТП-76; ;true;11;0;0;1;0;1;true;ТП-76 Включена;true;ТП-76 Отключена;;;0;0;0;;0;0
tp77;tp;ТП-77;"дер. Педасельга, радиоцентр (Л-22П-1; 100/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-77 Включена;true;ТП-77 Отключена;;;0;0;0;;0;0
tp78;tp;ТП-78;"дер. Педасельга (Л-22П-1; 160/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-78 Включена;true;ТП-78 Отключена;;;0;0;0;;0;0
tp79;tp;ТП-79;"пос. Пухта, вышка МТС (Л-22П-1; 25/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-79 Включена;true;ТП-79 Отключена;;;0;0;0;;0;0
tp80;tp;ТП-80;"пос. Пухта (Л-22П-1; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-80 Включена;true;ТП-80 Отключена;;;0;0;0;;0;0
tp81;tp;ТП-81;"пос. Пай (Л-6-2; 100/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-81 Включена;true;ТП-81 Отключена;;;0;0;0;;0;0
tp82;tp;ТП-82; ;true;11;0;0;1;0;1;true;ТП-82 Включена;true;ТП-82 Отключена;;;0;0;0;;0;0
tp83;tp;ТП-83;"пос. Пай, ""Поселок"" (Л-6-2; 315/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-83 Включена;true;ТП-83 Отключена;;;0;0;0;;0;0
tp84;tp;ТП-84;"пос. Пай, ""Мастерские"" (Л-6-2; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-84 Включена;true;ТП-84 Отключена;;;0;0;0;;0;0
tp85;tp;ТП-85;"пос. Пай, ""2-й поселок"" (Л-6-2; 60/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-85 Включена;true;ТП-85 Отключена;;;0;0;0;;0;0
tp86;tp;ТП-86; ;true;11;0;0;1;0;1;true;ТП-86 Включена;true;ТП-86 Отключена;;;0;0;0;;0;0
tp87;tp;ТП-87; ;true;11;0;0;1;0;1;true;ТП-87 Включена;true;ТП-87 Отключена;;;0;0;0;;0;0
tp88;tp;ТП-88;"дер. Ревсельга (ЭЧ-8; 100/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-88 Включена;true;ТП-88 Отключена;;;0;0;0;;0;0
tp89;tp;ТП-89;"дер.Таржеполь (Л-82-3; 100/10; дог. аренды № 9-12 от 31.01.12)";true;11;0;0;1;0;1;true;ТП-89 Включена;true;ТП-89 Отключена;;;0;0;0;;0;0
tp90;tp;ТП-90;"ст. Пяжиева Сельга (Л-82-4; 100/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-90 Включена;true;ТП-90 Отключена;;;0;0;0;;0;0
